user,timestamp,tweet,lat,lon
@MjVerdejo,Wed Apr 16 17:22:17 +0000 2014,Somos fanaticos de lo prohibido.,37.9955987,-1.1174941999999999
@karaokeviv,Wed Apr 16 17:22:24 +0000 2014,http://t.co/IuHRu7dtrW,37.992507200000006,-1.1449453
@rockmemaaalik,Wed Apr 16 17:22:37 +0000 2014,"@zaynmalik hey idol, pls follow me, i need see you someday, say you how much you've done for me *271",,
@JadeThirlwallo,Wed Apr 16 17:23:05 +0000 2014,I'M TIRED WITH THIS LIFE,,
@Angela99Molina,Wed Apr 16 17:23:07 +0000 2014,De procesiones con mis chulas&lt;3,37.987158,-1.12923
@karaokeviv,Wed Apr 16 17:23:51 +0000 2014,@estrellalevante http://t.co/UpuK5R50yc,37.9925141,-1.1449176
@malakelissian1,Wed Apr 16 17:24:00 +0000 2014,@Tutu_Mo1 @HakimaRamy @aminaelis @RANIASARAMINA @elissamouna @Miled_L @HadyaBil cava hmd wanti zina ?,,
@DrMaDNasH,Wed Apr 16 17:24:18 +0000 2014,watchin #GameOfThrones adios bitchatchos,,
@karaokeviv,Wed Apr 16 17:24:33 +0000 2014,@estrellalevante na mas k x esto nos merecemos un regalikoo xDD http://t.co/TWtvRdDK2c,37.9925141,-1.1449176
@SrtClaudia1997,Wed Apr 16 17:24:34 +0000 2014,Ya estamos por Murcia.,37.986009,-1.1296757
@FranLopez_19,Wed Apr 16 17:25:18 +0000 2014,@jona_4del10 bandera nazi?quienes?,,
@Chaari24,Wed Apr 16 17:25:37 +0000 2014,@NereaPY perdona? Mira callate jajajajajajajjaj,38.05478239999999,-1.2233524
@oficialsanti10,Wed Apr 16 17:25:42 +0000 2014,que tarde mas aburrida la mia.,37.9653677,-1.1175841
@Mercedes90_,Wed Apr 16 17:26:27 +0000 2014,@Danihw1987 Gracias :D,,
@Maria_Bravo97,Wed Apr 16 17:26:59 +0000 2014,"'Por fuera de una pieza, pero por dentro echo trozos'",38.007470399999995,-1.0649145
@leila_berami_L,Wed Apr 16 17:27:00 +0000 2014,Pues paso de tanta mierda y de sentir como una de ellas,38.011598600000006,-1.1303626
@__FREED0M__,Wed Apr 16 17:27:19 +0000 2014,espera espera...que? http://t.co/QnBolcKlFh,,
@MariBlanco15,Wed Apr 16 17:27:19 +0000 2014,Que manera de arruinarse los planes de un momento a otro,,
@ALEX_CAMAACHO,Wed Apr 16 17:28:18 +0000 2014,@KareenCarrillo1 jajajaja pues si cari! Que gane el mejor!,38.007525,-1.1592719
@Ireeenuchy,Wed Apr 16 17:29:08 +0000 2014,"""En un periquete""",37.9932049,-1.1188358
@guillelenov17,Wed Apr 16 17:29:39 +0000 2014,Muuuuuuuurciaaaaaaaaaaaaaaaaaaaaa,38.029819399999994,-1.1579735
@pananeiitor,Wed Apr 16 17:29:46 +0000 2014,@LaudHB me eche contigo al menos cuatro jaja,37.995278799999994,-1.0967879999999999
@MrAitorOrtiz,Wed Apr 16 17:29:48 +0000 2014,Hacia el pasado no hay billete de regreso.,38.00026319,-1.22304783
@NereaBonache,Wed Apr 16 17:30:21 +0000 2014,Estas siestas que me dejan peor de lo que estaba son ruina,37.9597216,-1.1361566
@leila_berami_L,Wed Apr 16 17:30:33 +0000 2014,Escuchar terriblemente cruel y acordarme de @Cma_Oficial :),38.011567799999995,-1.1303558999999999
@MrAitorOrtiz,Wed Apr 16 17:30:55 +0000 2014,Mola encontrase a varias seguidoras en el CC Nueva Condomina.,37.99489731,-1.22350423
@PabloLomba96,Wed Apr 16 17:30:58 +0000 2014,Ganas de playita o que?,38.00273783,-1.13181952
@Kryptonitax,Wed Apr 16 17:31:27 +0000 2014,@Merinu_a http://t.co/5DvZbKFemM,38.047158,-1.2035867
@FranLopez_19,Wed Apr 16 17:32:24 +0000 2014,@jona_4del10 pero esa bandera quien ala apuesto?,,
@Maria_Barcelo03,Wed Apr 16 17:32:32 +0000 2014,A la ducha .,37.94009764,-1.14926958
@joselico091,Wed Apr 16 17:32:55 +0000 2014,Vamos madrid ke hoi vamos a reventar cules,37.9615622,-1.1448665
@JadeThirlwallo,Wed Apr 16 17:33:08 +0000 2014,@Nur_Avci :'''(,,
@FranLopez_19,Wed Apr 16 17:33:09 +0000 2014,"No entiendo porque,si la chalr del mister con la alineacion a sus jugadores es en el hotel,porque van tan pronto al estadio?",,
@FranLopez_19,Wed Apr 16 17:33:50 +0000 2014,"@jona_4del10 No es favorito el madrid,por muy poquito,solo por que no esta Crisitiano Ronaldo",,
@Ainoita_A1A5M,Wed Apr 16 17:34:12 +0000 2014,Smile. http://t.co/VBTb1pJKNl,37.976069,-1.0585325
@pananeiitor,Wed Apr 16 17:34:14 +0000 2014,@LaudHB pues unas cuantas y tus amigas se dedicaron a emparejarme jajaja y tu flipando,37.9953326,-1.0968875
@SanchezAaron7,Wed Apr 16 17:34:42 +0000 2014,Acho como me espian jajaja,38.023313,-1.1212454
@FranLopez_19,Wed Apr 16 17:34:44 +0000 2014,@jona_4del10 y los mismo an quemado la bandera catalana?,,
@SitoDavid_,Wed Apr 16 17:34:51 +0000 2014,Dos horicas.,38.0398133,-1.2099726
@__FREED0M__,Wed Apr 16 17:34:57 +0000 2014,http://t.co/GdbKpdTdhx ORGASM,,
@rubenmur30,Wed Apr 16 17:35:13 +0000 2014,Con mis 3 preciosas :) @ainarica9 http://t.co/Z4cyzXDa6b,37.9282574,-1.2115031
@LolaIllanHernan,Wed Apr 16 17:36:30 +0000 2014,Un milagro que no conocia...,37.9828951,-1.1078911
@ccm248,Wed Apr 16 17:36:51 +0000 2014,Que detalle mas bonico me han dado #coloraos http://t.co/3SUNedXNTC,37.98137748,-1.13082999
@Marinasalinas19,Wed Apr 16 17:37:20 +0000 2014,@MariaaCaro6 9:30 fea,37.9764606,-1.1987953000000002
@pananeiitor,Wed Apr 16 17:37:21 +0000 2014,@LaudHB pues si no fue el intento fue incitiativa le falto decirme a por ella tigre jajajaja,37.9953475,-1.096943
@FranLopez_19,Wed Apr 16 17:38:15 +0000 2014,"@jona_4del10 te refieres a que es malo o bueno? aun con Valdes sin lesionarse,jugaria Pinto",,
@Batmanvegano,Wed Apr 16 17:38:46 +0000 2014,"Traed, traed.",37.986306899999995,-1.1347448999999998
@alexGB_25,Wed Apr 16 17:38:52 +0000 2014,Empezamos ya con la previa de la final de Copa del Rey @andresgar92  Esperando a @Ros_21 @ASerrano_11 y @AntCarpes69 http://t.co/uSK3BAJG5b,38.0556154,-1.2094912
@pananeiitor,Wed Apr 16 17:39:16 +0000 2014,@LaudHB jajaja bueno dejemoslo asi jajaj,37.995338399999994,-1.0968598
@Juudih,Wed Apr 16 17:39:25 +0000 2014,Una hora.,38.0046625,-1.0699181
@JadeThirlwallo,Wed Apr 16 17:39:28 +0000 2014,"OmG, I need to online in fb now",,
@FranLopez_19,Wed Apr 16 17:39:44 +0000 2014,Creo que tambien se juega hoy la final de la copa alemana,,
@AndreaVaca12,Wed Apr 16 17:40:31 +0000 2014,Hay que ver lo sensible que puedo llegar a ser..,37.9387282,-1.1558488
@Kryptonitax,Wed Apr 16 17:41:11 +0000 2014,Voy a tuitear algo inteligente.,38.047112,-1.2036214
@Kryptonitax,Wed Apr 16 17:41:28 +0000 2014,Algo inteligente.,38.047117799999995,-1.2036187
@FranLopez_19,Wed Apr 16 17:41:52 +0000 2014,"@jona_4del10 si teneis a messi y iniesta al 100%,lo vais a tener muy de cara,ahora,si el madrid les frena bien....",,
@Fededearce,Wed Apr 16 17:42:50 +0000 2014,"De siempre, para siempre http://t.co/TGt7ZowRMe",38.0533671,-1.2136673999999998
@JadeThirlwallo,Wed Apr 16 17:42:53 +0000 2014,Off,,
@FranLopez_19,Wed Apr 16 17:43:18 +0000 2014,@jona_4del10 Pepe y Sergio Ramos estan bastante bien,,
@JoStew1811,Wed Apr 16 17:43:34 +0000 2014,Luv frozen ut hate all the stupid stories said about it. Like first flm where woman dont need a man Or parents died on way to weddin #frozen,37.87122521,-1.10011067
@angelacuevas5,Wed Apr 16 17:43:36 +0000 2014,Me gustan los penes de negros.,38.0074494,-1.1607391000000002
@angelacuevas5,Wed Apr 16 17:43:51 +0000 2014,Quiero mandanga.,38.0074494,-1.1607391000000002
@CamiilaCordob,Wed Apr 16 17:43:57 +0000 2014,Maxima vida social en wpp de risas con la madre de Ana,38.02054468,-1.17324668
@sandro_mulic,Wed Apr 16 17:44:27 +0000 2014,@marinaxlukes jajajja ami me ha bloqueado antes una por pesao jajjaj #molamos,38.000098,-1.1583173
@Quicomes,Wed Apr 16 17:44:31 +0000 2014,Les deux amours de ma vie. #Cervelena. @elenagraw @ Coachella http://t.co/e2Ppvu1SAb,38.02497261,-1.13891861
@SanchezAaron7,Wed Apr 16 17:44:43 +0000 2014,Hablad lo que querais de mi.,38.023345299999995,-1.1212567
@PabloLomba96,Wed Apr 16 17:44:45 +0000 2014,Razones por las cuales las mujeres se enfadan. http://t.co/TDoM56qvwI,38.00275142,-1.1318498
@FranLopez_19,Wed Apr 16 17:44:57 +0000 2014,@jona_4del10 por eso,,
@angelacuevas5,Wed Apr 16 17:45:06 +0000 2014,JAJAJAJAJAJAJAJAJAJAJAJA,38.0074494,-1.1607391000000002
@JOSEMIC1,Wed Apr 16 17:45:07 +0000 2014,Diossssssss me aburro mucho,37.968472399999996,-1.0789373
@Marinasalinas19,Wed Apr 16 17:45:22 +0000 2014,"@MariaaCaro6 De nada, eso tu jajaja",37.9764606,-1.1987953000000002
@juancarlosgieco,Wed Apr 16 17:45:22 +0000 2014,"No pasan los autobuses por las procesiones? yo que soy ateo me tengo q ir andando d El Ranero a Ronda Sur, y la marcha tricolor suspendida..",,
@angelacuevas5,Wed Apr 16 17:45:36 +0000 2014,Veo penes dobles JAJAJ,38.0074494,-1.1607391000000002
@angelacuevas5,Wed Apr 16 17:45:47 +0000 2014,Mmmmmmmmmm.,38.0074494,-1.1607391000000002
@Enriquez_Dani,Wed Apr 16 17:45:56 +0000 2014,Solo en casa y acepto vistas las que sean jajaj,37.9771693,-1.1305117
@Carmencitta_17,Wed Apr 16 17:46:00 +0000 2014,Vivo enamorada de mi vecino.,37.99645097,-1.13054347
@pablicho10,Wed Apr 16 17:46:31 +0000 2014,Que raro que estoy.,38.0542,-1.2113014
@morenitta_15,Wed Apr 16 17:46:36 +0000 2014,Valla mierda todo.,38.0286129,-1.0565514
@Fran_Prz91,Wed Apr 16 17:46:36 +0000 2014,Hasta el codo http://t.co/zKAzNDMoSO,37.98707004,-1.22147142
@Enriquez_Dani,Wed Apr 16 17:46:41 +0000 2014,Menuda merendola jajajaja http://t.co/RvgAxOkLNU,37.9771671,-1.1305003
@JoStew1811,Wed Apr 16 17:46:42 +0000 2014,If I yet u straight back ... Why does it take u an hour to reply ?,37.87122612,-1.10010796
@gab_Tonelli,Wed Apr 16 17:47:04 +0000 2014,I Simpson in spagnolo sono tutta un'altra storia.,37.9873449,-1.1365948000000001
@sandro_mulic,Wed Apr 16 17:47:17 +0000 2014,"@marinaxlukes jajajaj tu tiralee, a quien lo le guste que le den xD",38.002894700000006,-1.1473548
@Callme_Miranda,Wed Apr 16 17:47:20 +0000 2014,http://t.co/WY5HXqoZB9,,
@raulduran8,Wed Apr 16 17:47:49 +0000 2014,"@patri730 tuu a mi joo, meealegroo de que te vaya bieen todoo :-)",38.082946500000006,-1.2028745
@Tania_EmeGe,Wed Apr 16 17:48:11 +0000 2014,Acepto que venga alguien de Mula y me secuestre.,37.958933,-1.1779669
@angelacuevas5,Wed Apr 16 17:48:25 +0000 2014,Alguien se ofrece a darme besos buenos?,38.0074494,-1.1607391000000002
@angelacuevas5,Wed Apr 16 17:48:37 +0000 2014,Estoy caliente.,38.0074494,-1.1607391000000002
@kattygenial,Wed Apr 16 17:49:03 +0000 2014,https://t.co/hlr55jPcm3 ayuden me con likes T.T si gano podre ver a AM @AbrahammateoESP @AbrahamMateLand @abrahamerangie1 @AbrahamerMaria,,
@Jennyfuckswag,Wed Apr 16 17:49:05 +0000 2014,Esperando a que el pesado de mi boo venga a por mi.,38.06663544,-1.20257029
@CaparrosMarile,Wed Apr 16 17:49:30 +0000 2014,Que nazarenas mas guapas!! @raquel9zi @CarmenVR97,37.9732989,-1.1336069
@angelacuevas5,Wed Apr 16 17:49:49 +0000 2014,Estoy caliente,38.0074494,-1.1607391000000002
@MrFeR_,Wed Apr 16 17:49:53 +0000 2014,Go #Fnatic,38.05540519,-1.20883762
@sandro_mulic,Wed Apr 16 17:49:54 +0000 2014,@marinaxlukes pues si eres feliss yastaa jaja,38.0030361,-1.1432666
@Nerea710,Wed Apr 16 17:49:57 +0000 2014,Venga sssssssi,38.00491669,-1.11379151
@CharlieLLo,Wed Apr 16 17:50:06 +0000 2014,"Que alguien me ampute los pies, doy recompensa.",,
@angelacuevas5,Wed Apr 16 17:50:09 +0000 2014,jajajajajajjajaa puta @MajoCagadas,38.0074494,-1.1607391000000002
@SanchezAaron7,Wed Apr 16 17:50:34 +0000 2014,Que alguien me diga que e echo yo.,38.0233208,-1.1212364
@Isaabella98,Wed Apr 16 17:50:43 +0000 2014,Que canciones mas viejaaass jejeje,38.0669666,-1.2067816
@jamarin443,Wed Apr 16 17:50:49 +0000 2014,Gritar en silencio y llorar sonriendo,37.9997577,-1.1296271
@Torpedo_diaz,Wed Apr 16 17:51:00 +0000 2014,"Esta noche, el @realmadrid a darlo todo y demostrar de que es capaz este equipo, HALA MADRID!!! http://t.co/cLag471L0r",37.93733469,-1.13390486
@Eric_Sebastia,Wed Apr 16 17:51:11 +0000 2014,Estudiando ;) study time!!!,,
@pretu35,Wed Apr 16 17:51:21 +0000 2014,Y desde que he descubierto esa foto la he visto mil veces...,38.0459922,-1.2006506000000001
@Carmencitta_17,Wed Apr 16 17:51:47 +0000 2014,El vecino del 3 me invita a galletas :)),37.99630698,-1.13051974
@FranLopez_19,Wed Apr 16 17:52:12 +0000 2014,@jona_4del10 yosobre todas las cosas espero que el barcelona no valla a tener 90 % posesion y el madrid nada,,
@SitoDavid_,Wed Apr 16 17:52:56 +0000 2014,"""@OrgulloNaciona1: No podemos respetar a los que no respetan nuestro himno nacional.""",38.0398133,-1.2099726
@SitoDavid_,Wed Apr 16 17:54:01 +0000 2014,Eres dios. @aarbeloa17,38.039879799999994,-1.2101077
@Carmencitta_17,Wed Apr 16 17:54:06 +0000 2014,"QUE ALGUIEN SE VENGA ESTA NOCHE A DORMIR, VAVAVA!",37.99632664,-1.13048064
@angelacuevas5,Wed Apr 16 17:54:07 +0000 2014,@lickibois Aiiii aii estaaaa,38.0074494,-1.1607391000000002
@Carmencitta_17,Wed Apr 16 17:54:52 +0000 2014,"Doy pena, voy a dormir sola ;((((",37.99628231,-1.13052467
@Gemica_97,Wed Apr 16 17:55:01 +0000 2014,Vuestra envidia crea mi fama .,38.0290293,-1.0263712
@SitoDavid_,Wed Apr 16 17:55:40 +0000 2014,Arbeloa posiblemente no sea el mejor jugador del Madrid y posiblemente tampoco sea el mejor lateral. Pero si siente los colores como nadie.,38.039879299999996,-1.2101027
@MartaCH97,Wed Apr 16 17:56:01 +0000 2014,http://t.co/z639mxQ98i,37.98455949,-1.13325442
@Martaa543,Wed Apr 16 17:56:10 +0000 2014,@AnabelRP98 nena lee el wp,38.018294399999995,-1.1585644
@daniel_sotoo,Wed Apr 16 17:56:38 +0000 2014,Me voy a levantar para tomar algo.,,
@raulduran8,Wed Apr 16 17:57:35 +0000 2014,Bendecido sea quien invento el cargador del movil pa el coche :-),38.0604931,-1.1858594999999998
@MelaniPerezLope,Wed Apr 16 17:57:54 +0000 2014,Vamos a arreglarnos y a ver las procesiones.,37.9677854,-1.0641181
@RelharKing,Wed Apr 16 17:58:23 +0000 2014,"@emmapik emma te esho de menos, te acuerdas de mi? jajajaja soy relhar del lol y el TS de mine xD",,
@rebecarceles23,Wed Apr 16 18:00:05 +0000 2014,Pues aqui estaaamos ;-),37.9607547,-1.1257348
@irwinhemmo_,Wed Apr 16 18:02:29 +0000 2014,@izayinegirl i follow back,,
@Enky18rc,Wed Apr 16 18:02:58 +0000 2014,http://t.co/9DrQ2jrmLk,37.9724244,-1.1488729
@CRISCANTABELLA,Wed Apr 16 18:03:33 +0000 2014,Vamos a ver el partiddddo,37.987570399999996,-1.1380305
@AnaaCastellanos,Wed Apr 16 18:03:34 +0000 2014,http://t.co/joovY9fq5t,37.9801852,-1.1269106000000002
@mtml5,Wed Apr 16 18:04:38 +0000 2014,Que asco os he cogido.,38.0420722,-1.02294319
@HAMEDSWAG,Wed Apr 16 18:05:06 +0000 2014,vamos madrid,,
@Enky18rc,Wed Apr 16 18:05:07 +0000 2014,http://t.co/tcY4dWcLaJ,37.9724237,-1.1488728000000001
@irwinhemmo_,Wed Apr 16 18:05:18 +0000 2014,STALK @izayinegirl BCAUSE SHES DOING FOLLOW TRICKS,,
@legenmario,Wed Apr 16 18:06:27 +0000 2014,Cristiano ya ha salido a calentar en el palco.,38.0090765,-1.1596418
@pilarsalmeron1,Wed Apr 16 18:07:36 +0000 2014,@CarmenCS17 me petas a fav jahajajajajaja gracias gracias;),37.979034000000006,-1.2065678999999998
@Carmencitta_17,Wed Apr 16 18:08:30 +0000 2014,@xXMARIOTEXx claro JAJAJAJAJAJAJAJAJAJA,37.99625224,-1.13058392
@ciudaddeciencia,Wed Apr 16 18:08:57 +0000 2014,@encarnahr gracias por marcar favorito,37.98632241,-1.14191054
@iiJuAnJo_97,Wed Apr 16 18:08:59 +0000 2014,Veo dificil que el Madrid gane la Copa pero bueno...habra que intentar,37.992894899999996,-1.1181246
@Enky18rc,Wed Apr 16 18:09:55 +0000 2014,DIOS que recuerdos me trae esta colonia http://t.co/YEbowMrD9s,37.9723289,-1.1489643999999999
@KevinHdez20,Wed Apr 16 18:10:06 +0000 2014,Y a pesar de todo tener que quererla @AlbaLopez_5 #HalaMadrid http://t.co/wYCO5fNo1b,38.05146607,-1.21081859
@legenmario,Wed Apr 16 18:10:37 +0000 2014,http://t.co/EwfSyWyKxV,38.0090851,-1.1596511999999999
@PakitoLzy,Wed Apr 16 18:10:52 +0000 2014,En vez de haciendo trap me tienes haciendo reggaeton http://t.co/3ZacEF49Vc,,
@elenalaencina,Wed Apr 16 18:10:53 +0000 2014,Y este,37.9841593,-1.1368934
@Carmencitta_17,Wed Apr 16 18:11:00 +0000 2014,@xXMARIOTEXx venga tt,37.99630762,-1.13044162
@FranLopez_19,Wed Apr 16 18:11:16 +0000 2014,"CUIDADO!Xavi a saludado muy amistosamente a Mateu Lahoz,ya esta,el arbittro va a ir con el FC Barcelona",,
@Carmen_AH,Wed Apr 16 18:11:21 +0000 2014,A arreglarnos que nos vamos a ver el partido,,
@Carmencitta_17,Wed Apr 16 18:11:24 +0000 2014,Esta noche no duermo sola por mis cojones JAJAJAJAAJ,37.99632798,-1.13041282
@JaviGarna,Wed Apr 16 18:11:35 +0000 2014,@spideythor I've always wanted to do it :) btw why do you have the new twitter? It's hideous..,,
@YolandaRguez_,Wed Apr 16 18:13:48 +0000 2014,Esperando a Marisa. Ven ya!!!!!! http://t.co/Y9OHt2MYhW,37.9994797,-1.134088
@ninosrc,Wed Apr 16 18:13:54 +0000 2014,"""@korejuanalarcon: Mi madre si que jugo un buen partido, vaya hijo mas guapo joooder""",38.0568634,-1.2146914
@juancarlosgieco,Wed Apr 16 18:13:56 +0000 2014,"Por que te fuiste comandante, que solos nos dejaste en esta lucha https://t.co/hUGV3QLbe2 @PCV_Venezuela @MonederoJC",,
@Carmencitta_17,Wed Apr 16 18:14:12 +0000 2014,@joseserrano71 no des rt a lo de mi ex que no va por ti JAJAJAJJAJAJAJSJAJSJSJSJ,37.99632798,-1.13041282
@Carmencitta_17,Wed Apr 16 18:14:34 +0000 2014,FLIPOOOOOOOOOOOOO,37.99629263,-1.13044538
@__FREED0M__,Wed Apr 16 18:15:19 +0000 2014,Dios que fallo AJAJJAJAJJAJA,,
@1998Jesusfer,Wed Apr 16 18:16:03 +0000 2014,q nerviosss,,
@AlonsoMarieli,Wed Apr 16 18:16:03 +0000 2014,@MurciaBonica Otra foto del Cristo de la Sangre http://t.co/wbuGP0vjUN,37.980072,-1.1299891000000002
@joselico091,Wed Apr 16 18:16:17 +0000 2014,Me pareece ami ke me voi a poner to ciego hoi,37.965335499999995,-1.1387976999999998
@WejdaneD,Wed Apr 16 18:16:32 +0000 2014,why it has to be me who have to do a speech in our school near a lot of people!!it's scary +in a foreign language!!!mental breakdown,,
@Carmencitta_17,Wed Apr 16 18:17:04 +0000 2014,A tomar porculo JAJAJAJA,37.99627188,-1.13050873
@raulduran8,Wed Apr 16 18:17:11 +0000 2014,"Que preocupados veo a los del atleti hoy eh, callaros, que hoy no jugais JAJAJAJA",37.9141137,-1.1625911
@Isafederer,Wed Apr 16 18:17:22 +0000 2014,@TereBuscalia ahora le ha dado x publicar en face y poner hastag en facebook,,
@celiaka_28,Wed Apr 16 18:17:33 +0000 2014,Menuda tardecita con mi adorable @lidiagarcia720 no sabe comer!!,38.013607799999996,-1.1629962
@Patriciacasas06,Wed Apr 16 18:17:54 +0000 2014,"Odio los viajes en coche lo juro, tengo el culo cuadrado ya",38.0831067,-1.22074691
@Javi_Aparicio98,Wed Apr 16 18:17:55 +0000 2014,@CrazyTraceur98 Va jajaja,37.9753416,-1.1023165000000001
@irwinhemmo_,Wed Apr 16 18:17:57 +0000 2014,Ponerte los auriculares y olvidarte de todo.,,
@Carmencitta_17,Wed Apr 16 18:18:04 +0000 2014,Yo quiero vivir en Madrid o Valencia.,37.9963033,-1.13048268
@MartaVazquez01,Wed Apr 16 18:18:15 +0000 2014,:)) http://t.co/9D834vglsP,37.9832792,-1.21943592
@Patriciacasas06,Wed Apr 16 18:18:18 +0000 2014,Postureo viaje encender la hubicacionnnnn jajaja,38.0821057,-1.21939395
@Carmencitta_17,Wed Apr 16 18:18:25 +0000 2014,@joseserrano71 no me van los md JAJAJAJA,37.9963033,-1.13048268
@Hinnataw,Wed Apr 16 18:18:33 +0000 2014,No deis rt a esas cosas joder...,38.06397907,-1.21018002
@Carmencitta_17,Wed Apr 16 18:18:45 +0000 2014,"@JuananJotta amore, no me van los md ;(",37.9963033,-1.13048268
@Patriciacasas06,Wed Apr 16 18:18:48 +0000 2014,Estoy en Murcia... Se permiten risas,38.07783105,-1.20989042
@WejdaneD,Wed Apr 16 18:18:48 +0000 2014,teacher!! i begged u to not choose me but it's my failt i shouldn't have good marks so there is no escape,,
@Fran_Prz91,Wed Apr 16 18:18:51 +0000 2014,Esas risas con el Chumi vaya tela http://t.co/61aLLEUClG,37.98728287,-1.22148067
@HadjerAhmed_,Wed Apr 16 18:18:53 +0000 2014,Plz Follow @RahmaRiad http://t.co/NDPtariyjN   #RahmaRiadBosaClip,,
@Carmencitta_17,Wed Apr 16 18:19:12 +0000 2014,"@Sergiio12Lpz no me van los md, luego hablamos feo",37.99630656,-1.13046527
@RicardoJMolina,Wed Apr 16 18:19:26 +0000 2014,#murcia #murciaturistica #procesiones #loscoloraos @ Catedral de Murcia http://t.co/42dGJHBpYO,37.98368221,-1.12764359
@Carmencitta_17,Wed Apr 16 18:19:45 +0000 2014,@JuananJotta si :(,37.99627848,-1.13051999
@FadouaBouazzaen,Wed Apr 16 18:20:16 +0000 2014,Pues a ver el partido :) y a apoyar a mi mejor equipo halaa madrid &lt;3 #HalaMadrid,38.0477672,-1.2161407
@joserra_17_mac,Wed Apr 16 18:21:00 +0000 2014,Lo malo de los partidos televisados es que poca gente se junta para verlos ( me incluyo yo),38.0800227,-1.23695333
@TorriPLC,Wed Apr 16 18:21:34 +0000 2014,@Juanfranmoya te lo dijee,37.98327636,-1.13913698
@WejdaneD,Wed Apr 16 18:21:57 +0000 2014,from now on i don't want to be first in my class so no more speeches anymore!!,,
@noel_2812,Wed Apr 16 18:21:59 +0000 2014,Aqui con las preciosas de @alicia_1497 @EstherMoreno99 @Eva_MorenoAL #lasquiero,37.776798,-1.1235268999999999
@Fran_Prz91,Wed Apr 16 18:22:16 +0000 2014,Oleee @virgi_5_  y @matiyluna1994 http://t.co/9vLJdcEdoi,37.98728287,-1.22148067
@Niicoole_97,Wed Apr 16 18:22:19 +0000 2014,Lo que hay que hacer para que los padres te compren algo!,37.99628571,-1.1029816000000001
@PakitoLzy,Wed Apr 16 18:22:39 +0000 2014,Coentrao al banquillo,,
@natalianarganes,Wed Apr 16 18:23:02 +0000 2014,@raquelmartin97 estas en casa de laaa abu?!,38.00115522,-1.12404229
@Isafederer,Wed Apr 16 18:23:03 +0000 2014,@TereBuscalia yo creo que tambien....espero q roger diga ya q torneos va y cuales se salta,,
@Ihsanul_Firdaus,Wed Apr 16 18:24:16 +0000 2014,@j_sybull woe final,,
@alexGB_25,Wed Apr 16 18:24:20 +0000 2014,@javiACAB la boca...,38.0556154,-1.2094912
@AlonsoMarieli,Wed Apr 16 18:24:31 +0000 2014,@MurciaBonica Otra foto del Cristo de la Sangre; los coloraos. http://t.co/1FYSRn2Qc5,37.980624299999995,-1.1304326999999998
@JaviGarna,Wed Apr 16 18:24:42 +0000 2014,@spideythor Thanks I like to think that I'm not a paedo :),,
@Juudih,Wed Apr 16 18:24:42 +0000 2014,"A veces, un para siempre dura solo un segundo.",38.00468,-1.0698643
@KeeniaaSancheez,Wed Apr 16 18:24:44 +0000 2014,@LauraMatinez11_ http://t.co/nv033FK4oW,37.9279359,-1.2143933999999998
@KeeniaaSancheez,Wed Apr 16 18:24:56 +0000 2014,Una del lunes con @LauraMatinez11_ http://t.co/gIkd6rzZxd,37.9279359,-1.2143933999999998
@JaviGarna,Wed Apr 16 18:26:35 +0000 2014,If I change to the new twitter can I go back? or...,,
@Juudih,Wed Apr 16 18:26:47 +0000 2014,Vaya...,38.0046919,-1.0699177
@XXROBERTA_GEMMA,Wed Apr 16 18:28:04 +0000 2014,@il_trombamico ITS VERY SEXY,,
@natalianarganes,Wed Apr 16 18:28:29 +0000 2014,@raquelmartin97 voooy paaa' allaaa,38.00154029,-1.12416137
@MariaRuizAliaga,Wed Apr 16 18:29:04 +0000 2014,Puto karma jajaja,38.01342131,-1.15646651
@MariaJmenez13,Wed Apr 16 18:29:14 +0000 2014,1 hora para la final de la Copa del Rey! Ojala se quede en Madrid que en Barcelona no la valoran como se debe!!! #HalaMadrid,37.99199309,-1.10484264
@JesusSGaliano24,Wed Apr 16 18:29:48 +0000 2014,Sin WhatsApp,37.9956831,-1.1433875
@Isafederer,Wed Apr 16 18:30:16 +0000 2014,@TereBuscalia hay q ponerselo todos en twitter xra q lo diga,,
@Abarrabasador,Wed Apr 16 18:30:22 +0000 2014,"Y me alegro mucho, necesidades enfermizas a parte.",37.98860741,-1.12565365
@Abarrabasador,Wed Apr 16 18:30:45 +0000 2014,@LaCoyoteNemore que te pasa a tiiii?,37.98868309,-1.12562426
@Javi_Aparicio98,Wed Apr 16 18:30:54 +0000 2014,"#FinalCopa esta noche ganad el Madrid, lo presiento ;)",37.9753859,-1.1022802999999999
@daniel_sotoo,Wed Apr 16 18:31:00 +0000 2014,llego ema,,
@Martaa543,Wed Apr 16 18:31:32 +0000 2014,@raul_barinero99 @Alvaro_Marco98 @AnabelRP98 pero lo que nos has hecho pasar tampoco me voy a olvidar jajajaja,38.018294399999995,-1.1585644
@JuanmaPerz,Wed Apr 16 18:31:42 +0000 2014,una hora para el partido y aparecen los nervios!! vamooos!!! #HastaElFinalVamosReal #HalaMadrid,37.9826307,-1.2183072
@AlonsoMarieli,Wed Apr 16 18:32:12 +0000 2014,@MurciaBonica La Dolorosa de los coloraos. http://t.co/ORwfZy2slE,37.9802274,-1.1302678
@mmanuellegaz,Wed Apr 16 18:32:23 +0000 2014,"A por todas, por fin internet.  #HalaMadrid",37.77623462,-1.12361326
